,Time,Subcar_0,Subcar_1,Subcar_2,Subcar_3,Subcar_4,Subcar_5,Subcar_6,Subcar_7,Subcar_8,Subcar_9,Subcar_10,Subcar_11,Subcar_12,Subcar_13,Subcar_14,Subcar_15,Subcar_16,Subcar_17,Subcar_18,Subcar_19,Subcar_20,Subcar_21,Subcar_22,Subcar_23,Subcar_24,Subcar_25,Subcar_26,Subcar_27,Subcar_28,Subcar_29,Subcar_30,Subcar_31,Subcar_32,Subcar_33,Subcar_34,Subcar_35,Subcar_36Subcar_37,Subcar_38,Subcar_39,Subcar_40,Subcar_41,Subcar_42,Subcar_43,Subcar_44,Subcar_45,Subcar_46,Subcar_47,Subcar_48,Subcar_49,Subcar_50,Subcar_51,Subcar_52,Subcar_53,Subcar_54,Subcar_55,Subcar_56,Subcar_57,Subcar_58,Subcar_59,Subcar_60,Subcar_61
940,1641598841,5499.938181,7461.867126,6230.129694,8741.921642,365.656943,377.2280477,373.0656779,357.3261815,331.3080138,315.634282,322.832774,309.3428519,318.7600979,335.7037384,349.6569748,376.2233379,426.0575079,467.6718935,487.0164268,497.2574786,491.7977226,480.6162711,476.1197328,485.9681059,498.0813187,502.063741,537.5648798,545.7655174,533.2054013,513.9902723,440.429336,324.0756085,6669.443305,357.8407467,521.5908358,633.6978775,691.6769477,751.3727437,781.5503823,794.3613787,822.2633398,833.8489072,846.664042,874.0766557,896.674969,920.4308774,925.5835997,906.1214047,856.481757,787.0635298,720.8342389,667.1311715,621.8440319,592.1900033,589.0543269,575.2651563,573.6898117,573.4535727,565.1097239,548.3621066,511.2817227
941,1641598841,5499.938181,7461.867126,6230.129694,8741.921642,236.2308193,228.5278976,232.2068044,244.4933537,257.9399155,261.2374399,269.4364489,299.2407058,320.4949298,358.3085263,419.0047732,438.7710109,495.5501993,542.6232579,559.9571412,572.0008741,576.493712,587.5312758,595.1067131,598.2507835,583.1234861,589.3394608,593.6303564,585.0273498,585.3110284,560.2856414,474.9368379,320.1405941,6669.443305,340.5774508,515.6064391,617.4139616,657.0273967,677.2370338,704.5516305,722.4825257,728.9204346,756.0449722,750.5098267,754.603207,757.46023,754.0961477,751.7745673,745.0939538,689.3489682,625.0199997,581.8333095,530.0150941,496.179403,474.5229183,469.7062912,460.6354307,455.1790856,457.8569646,462.4305353,449.0879647,439.150316
942,1641598841,5499.938181,7461.867126,6230.129694,8741.921642,244.0491754,253.0612574,264.9150807,271.6210596,290.0379286,299.9549966,318.81813,321.099673,345.8612439,387.8479083,433.8133239,469.2600558,532.9699804,589.0848835,609.9393412,616.3578506,631.2186626,628.8409974,641.1591066,631.2915333,623.8052581,609.1641815,630.9928684,627.5746967,619.9201561,593.7583684,505.6678752,342.8031505,6669.443305,358.0502758,536.4065622,643.2612222,683.7579981,713.2180592,723.1355336,728.0830997,757.9247984,768.8283293,766.9693605,780.8982008,787.4465061,781.0275283,791.7701687,764.686864,712.8485113,644.2243398,604.0397338,554.1164138,515.5851045,492.2458735,493.2595666,472.2255817,477.3195994,481.7073801,481.772768,468.2413907,452.5836939
943,1641598841,5499.938181,7461.867126,6230.129694,8741.921642,249.9699982,230.2216323,218.6801317,223.8972979,233.040769,257.4024087,273.2471409,264.3066401,313.081459,334.1751038,384.4008325,433.5181657,490.5965756,551.4000363,566.4988967,582.4448472,581.2512366,583.6103152,600.5414224,598.4321181,600.2282899,591.8994847,618.7244944,623.4428603,623.423612,597.0226126,517.8281568,342.3171045,6669.443305,362.194699,564.2171568,669.968656,733.1698303,764.6051268,796.7088552,782.4659737,820.4590179,844.7070498,850.896586,867.615122,875.8224706,871.702931,877.9715257,859.8959239,814.8772914,753.440774,689.4323752,641.4109447,603.9180408,568.7670877,580.7185205,570.6881811,567.7261664,556.0332724,545.7123785,528.6898902,508.5518656
944,1641598841,5499.938181,7461.867126,6230.129694,8741.921642,209.697401,246.292509,259.1408883,252.1785082,240.0520777,232.0452542,232.5510697,240,246.8947144,267.2002994,296.7642162,332.2438863,371.1280103,397.1901308,410.2206723,415.5237659,418.1985175,428.900921,444.6234362,447.2694937,450.6750492,435.1287166,455.4119015,470.4721033,477.0660332,458.9651403,405.2678127,275.960142,6669.443305,302.3325983,458.0523987,548.9772309,604.7445742,637.1224372,657.3431372,668.1392071,702.2036742,715.9643846,734.1730041,743.8743173,752.022606,766.0417743,767.1101616,754.5515224,720.0902721,670.1261075,621.8440319,576.8674024,544.5291544,510.2205406,511.9472629,503.5126612,507.0009862,513.3001071,513.3858198,498.4616334,457.4232176
945,1641598841,5499.938181,7461.867126,6230.129694,8741.921642,245.6175889,273.6512379,282.6464222,275.8350957,271.5621476,264.3709515,258.7856256,260.8620325,250.1379619,263.0589288,289.3596378,321.5618137,358.3531777,390.5201659,410.5618102,425.9319194,422.2759761,416.8656858,411.4911907,413.2275402,432.3019778,420.8004278,460.8871879,465.0344073,456.1271752,451.6248443,403.0198506,263.4027335,6669.443305,290.6165859,454.578926,545.4768556,569.4989025,625.2239599,641.00078,647.4596513,676.5478549,686.8886373,696.0783002,725.8650012,739.3402464,751.651515,766.4267741,731.6529232,705.2559819,646.1184102,608.7626795,555.5150763,527.2304999,504.2509296,504.200357,486.4000411,494.629154,493.9311693,480.1333148,452.0044248,408.7077195
946,1641598841,5499.938181,7461.867126,6230.129694,8741.921642,261.3694703,271.0903908,271.1549373,275.8550344,295.2439669,315.8686436,328.3443315,313.9554108,374.3861643,397.4569159,441.2572946,502.015936,566.4432893,614.2865781,641.3267498,648.2229555,656.2202374,666.8568062,680.3506449,684.5626341,694.4724617,695.6579619,724.1574414,745.0939538,774.4275305,791.3058827,810.8884017,858.5202386,6669.443305,850.028823,880.6185326,892.885771,913.8325886,925.0540525,936.4363299,957.8016496,970.3221115,991.2275218,1007.960813,1015.462949,1021.093531,1026.686418,1022.235296,1004.473992,950.2762756,885.6206863,815.3017846,752.1701935,709.9415469,667.596435,665.3540411,664.0316258,666.3159911,667.1828835,657.9270476,645.031007,613.6122554
947,1641598841,5499.938181,7461.867126,6230.129694,8741.921642,190.2524638,215.8240024,227.1387241,245.7519074,256.5638322,293.0273025,284.7068668,297.4777303,314.9634899,354.3797398,385.3517873,422.6641693,483.1976821,523.748031,560.5863002,571.7849246,586.4170871,571.3501553,589.143446,574.9521719,601.1854955,608.4011834,600.344068,626.8093809,609.1994747,626.566038,652.9663085,666.6588333,6669.443305,689.4200461,684.3485954,703.4159509,680.509368,707.2481884,697.4983871,711.5757163,717.8997144,717.6022575,713.1577666,721.0686514,715.320907,730.8960254,732.6131312,692.0440737,657.951366,584.0796179,547.7271218,506.4740862,480.8326112,464.4911194,462.5862082,444.2004052,448.0011161,446.0773476,465.0526852,443.2888449,443.4974634
948,1641598841,5499.938181,7461.867126,6230.129694,8741.921642,283.0441662,258.11819,269.4160352,261.767072,294.2413975,298.8243631,307.8262497,319.0250774,358.9331414,388.814866,448.742688,538.0975748,583.6231661,628.0286618,674.0363492,691.9898843,694.3810193,721.4159688,721.1726562,753.6378441,755.238373,771.1860995,809.2249378,819.1123244,854.5624611,877.5112535,892.4152621,912.8866304,6669.443305,940.6146926,981.9190394,985.8001826,1017.990668,1043.565523,1050.121898,1017.561792,1066.636302,1074.922323,1109.877471,1110.962196,1114.160222,1113.170697,1105.157455,1108.393883,1049.011439,979.3799059,892.6477469,834.4255509,796.1871639,783.3798568,768.0585915,781.5529413,782.4301886,759.3681584,779.3157255,761.6383656,772.8725639
949,1641598841,5499.938181,7461.867126,6230.129694,8741.921642,408.2401254,282.4606167,260.2249027,278.6198126,198.8818745,273.0293025,303.1468291,338.7403135,338.0014793,360.4011654,414.1207553,473.8881725,520.9462544,572.3259561,597.0862584,622.8611402,634.0883219,658.9392992,671.1974374,670.5617048,693.2366118,772.1845634,741.7708541,764.5456167,782.6065423,807.9387353,833.3528664,876.704055,6669.443305,883.549659,906.4441516,940.2260367,932.2086676,974.5096203,980.6717086,1042.236537,1022.908109,1025.694886,1027.654611,1026.20076,1071.041549,1094.788564,1129.632241,1079.92083,1008.948463,937.8597976,871.2152432,814.0872189,757.1314285,759.8657776,736.0523079,748.1797912,758.9519089,749.7766334,719.667979,695.2783615,730.394414
950,1641598841,5499.938181,7461.867126,6230.129694,8741.921642,94.3716059,109.658561,104.5466403,123.3085561,155.2932709,183.6736236,177.0988425,227.1079039,222.3803049,275.8296576,321.9223509,380.0052631,421.9004622,465.6575995,508.1899251,508.1899251,551.724569,560.975044,562.5237773,578.249946,597.8628605,593.9739052,636.2530943,643.9169201,672.3585353,685.8666051,707.1067812,736.5487085,6669.443305,761.331728,774.6483073,807.280001,816.0882305,834.8820276,840.4724862,828.8069739,848.0094339,856.3556504,857.0180862,870.3148855,881.3359178,893.2021048,887.0338212,878.4355412,829.2285572,762.9947575,696.7617957,658.4717154,623.9390996,614.7080608,600.7703388,611.5112427,609.7081269,629.3393361,606.096527,610.724979,616.5598106
951,1641598841,5499.938181,7461.867126,6230.129694,8741.921642,205.4482903,236.1778991,262.4271327,296.9461231,286.4838564,305.6043193,315.0777682,346.3899537,356.4267106,408.3258503,452.9944812,505.7835505,564.7450752,630.6195366,669.1427351,680.4763038,696.6850077,677.8679812,701.4855665,695.5990224,701.2310604,701.0064194,719.6123957,739.2597649,754.9867549,759.420832,780.4844649,807.9418296,6669.443305,848.4462269,803.3529735,823.750569,825.4556318,835.3167064,833.648607,845.2366533,824.2408629,850.1205797,843.661662,838.0292358,852.0481207,855.178344,854.3845738,811.7696718,776.0734501,693.7528378,642.6079676,606.3150996,570.263974,552.2617133,538.5359784,536.0037313,526.4076367,541.0036968,545.971611,517.7200015,521.648349
952,1641598841,5499.938181,7461.867126,6230.129694,8741.921642,200.3397115,221.144749,237.5394704,270.2961339,255.1626932,280.8558349,275,310.4657791,325.4427753,363.8598631,405.4096693,462.9492413,525.107608,571.9877621,600.3765485,609.0730662,622.4026028,607.481687,631.6937549,625.0072,636.6804536,622.9301727,646.4619092,662.1480197,678.4283308,684.8080023,702.0156693,729.6170228,6669.443305,752.6765574,736.5168023,761.367848,760.5294209,774.8838623,771.433082,781.5075176,776.2171088,792.7073861,792.7048631,809.2094908,800.1124921,802.4369134,793.737992,777.8695263,740.2702209,667.2690612,621.7169774,579.3668958,544.6732966,522.8479703,516.9187557,520.1788154,524.6837143,521.7288568,512.6646077,495.2918332,515.6520144
953,1641598841,5499.938181,7461.867126,6230.129694,8741.921642,87.47571091,102.8250942,112.0044642,148.3846353,214.3665086,220.0022727,268.7042984,296.2110734,306.6023483,386.8462227,420.4759208,534.3117068,580.3318016,646.5639953,663.9774093,674.6732542,668.4220224,727.0275098,697.413077,728.6947235,693.30657,717.2056888,749.2162572,756.2307849,829.1320763,845.3691501,871.4476462,886.1743621,6669.443305,936.0026709,963.501946,952.6384414,1027.42883,1004.737777,1029.967961,1005.683847,1058.747373,1075.941448,1109.340795,1123.442032,1117.200072,1127.120224,1118.700139,1124.812873,1044.93062,986.2012979,894.7049793,848.5575997,799.6061531,798.153494,791.2837671,788.2112661,787.5544426,778.0385595,729.0438944,758.2941382,768.4816198
954,1641598841,5499.938181,7461.867126,6230.129694,8741.921642,292.1386657,301.1992696,306.4718584,317.4728335,338.9409978,349.5425582,365.7608508,362.4155074,410.6214802,439.9295398,479.7551459,527.5547365,568.4338132,607.704698,638.0235105,644.8100495,654.3370691,652.4185773,639.1439587,642.0358245,638.7965247,626.6737588,651.1282516,658.9764791,672.6261963,673.1040039,681.0653419,701.2310604,6669.443305,732.7810041,720.0173609,735.3597759,759.9171007,759.6472866,748.8905127,749.4564697,769.2593841,797.4083019,776.8346027,802.3820786,839.4885348,806.4192458,815.3146632,775.1438576,755.4137939,670.5773632,585.0752088,633.0639778,565.7994344,529.5450878,601.5189108,566.8165488,660.6882775,563.0035524,536.2574009,584.2961578,495.0202016
955,1641598841,5499.938181,7461.867126,6230.129694,8741.921642,255.69122,234.2925522,237.0358623,259.8557292,280.8932181,289.3389016,295.2100947,311.2812233,324.04475,349.5211009,386.0906629,428.0338772,469.3069358,502.2718387,518.2518693,518.4293587,511.0244613,502.0209159,492.909728,485.2319033,480.3800579,490.0163263,499.7129176,518.6308899,541.0452846,559.6606114,578.2265992,587.6393452,6669.443305,622.3118189,649.3727743,667.2360902,684.8912322,700.3570518,712.7692474,735.9415738,746.7261881,763.734247,780.2646987,792.5099368,801.1098551,806.8952844,807.4063413,795.7970847,767.0528013,725.2434074,673.6839021,628.0334386,598.7253126,569.4067088,585.3827808,592.6634796,600.3540622,598.6192446,589.0848835,582.8636204,583.6137421
956,1641598841,5499.938181,7461.867126,6230.129694,8741.921642,416.0012019,419.3149175,422.5115383,426.5172916,426.5501143,428.5533806,420.1071292,415.7799899,438.731125,465.3170962,504.7335931,536.730845,585.2469564,618.5959909,645.8498277,657.9316074,654.5418245,657.3051042,659.3519546,663.453088,676.7192919,666.4608015,700.2313903,715.8910532,724.3486729,739.7972695,747.4068504,772.1580149,6669.443305,791.7329095,797.1411418,814.9404886,825.1212032,841.7244205,843.2034156,814.0884473,839.4432679,834.1133017,839.4974687,847.6821338,845.715082,843.6640327,832.5557038,805.8740596,762.1817369,697.7248741,640.157793,595.6190057,558.7137013,530.9284321,540.741158,541,539.1892061,541.2254613,550.2626646,546.989031,543.0036832
957,1641598841,5499.938181,7461.867126,6230.129694,8741.921642,535.0149531,527.6438193,518.6492071,472.6457447,425.6782823,384.5321833,347.1138142,341.2169398,314.2308069,303.2111476,309.0760424,312.1698256,320.6134745,332.7777036,332.0542124,325.7882748,322.5910724,320,337.5159256,360.4941054,383.5844105,439.2220395,446.5075587,483.9214812,524.9152313,560.8787748,595.7851962,625.6164959,6669.443305,674.3782322,718.5826327,753.5847663,784.3143502,812.2518082,829.1905692,824.9151472,860.6753162,875.1714118,885.0367224,893.3912917,895.8303411,893.9552562,880.3073327,845.9905437,794.584168,740.9750333,687.1186215,640.9563168,610.6267272,599.0075125,583.2752352,590.4066395,607.1704868,631.1846006,647.6704409,638.5178149,624.3820946
958,1641598842,5499.938181,7461.867126,6230.129694,8741.921642,590.0135592,572.8917873,569.6885114,574.1471937,560.3222287,568.6844468,569.991228,579.9456871,573.8405702,607.8322137,657.1331676,695.2769232,754.5733894,811.8743745,847.2697327,848.6424453,845.842775,844.400379,834.0275775,817.2741278,813.4820219,854.7426513,835.4555643,843.4364232,848.7838358,870.7749422,873.8558233,919.4617991,6669.443305,918.6783986,909.7015994,915.0021858,914.7595312,913.7817026,900.295507,891.1907764,885.528091,881.7964618,879.2690146,866.2753604,844.2777979,822.7028625,811.7635124,784.5113129,730.5785379,661.3811307,599.0133554,556.6228526,524.8580761,482.3204329,482.8301979,472.2891064,485.0257725,491.9593479,472.558991,449.7043473,442.1085839
959,1641598843,5499.938181,7461.867126,6230.129694,8741.921642,829.801181,792.8890212,753.4255106,735.0823083,710.4118524,678.7945197,650.7979717,640.4568682,647.9729933,659.0667644,687.7913928,716.5612326,742.6042014,764.7123642,774.8838623,774.6980057,767.2059697,766.082241,758.0514494,748.7723285,739.416662,722.2721094,718.0731161,705.3906719,693.1933352,679.0913046,661.7771528,674.0689876,6669.443305,569.6402373,568.3951091,548.8396852,527.3423935,501.6423028,470.2722616,437.3568337,401.6727524,378.2591704,366.3495598,371.055252,372.8283787,374.5423875,369.8175226,361.6144356,350.2741783,344.3617284,335.287936,325.2091635,332.1746529,356.8206833,350.766304,375.4810248,400.9800494,406.1489874,404.8913434,429.2982646,469.843591
960,1641598845,5499.938181,7461.867126,6230.129694,8741.921642,456.5796754,461.824642,467.3467663,452.7659439,438.7368232,430.7690797,413.7656341,396.042927,387.362879,407.0786165,437.3854136,476.5259699,495.1817848,534.8663384,539.082554,534.2433902,522.590662,541.6354863,529.0368607,544.018382,540.0046296,556.7710481,571.6126311,578.1228243,585.3417805,571.8505049,509.684216,329.2005468,6669.443305,365.1314832,575.8558847,671.9598202,728.3769628,755.0953582,795.0459106,822.2633398,823.0698634,837.3111727,844.3376102,855.3040395,856.108638,854.9157853,855.8860906,845.0923027,775.2418977,731.7793383,664.808243,618.6153894,581.5917812,585.6936059,583.6308765,592.6288889,585.3383637,578.750378,586.0998208,557.7562191,538.3270381
961,1641598845,5499.938181,7461.867126,6230.129694,8741.921642,303.4880558,315.4124284,325.0876805,331.8433365,325.0753759,341.1773732,337.1646482,330.8201929,345.6848276,371.6517187,396.6925762,445.1842315,483.2649377,514.4171459,549.9972727,554.8279012,556.884189,563.1207686,560.1428389,556.9524217,570.650506,574.4606166,564.0079787,560.0401771,528.8251129,522.7245929,452.4356308,290.0155168,6669.443305,323.8780635,468.5690984,563.8625719,588.4301148,623.0802517,649.5798642,656.1600415,666.3767703,668.6777998,664.8917205,684.3537097,679.6712441,694.3983007,708.3417254,688.839604,652.1962895,612.6793615,572.4587321,535.6005975,512.290933,522.7934583,538.4245537,535.4960317,550.6078459,563.3054234,567.2953375,541.3501639,522.0009579
962,1641598846,5499.938181,7461.867126,6230.129694,8741.921642,135.8013255,148.0709289,175.2312757,201.5341162,221.7408397,244.3869882,264.0927867,286.2953021,317.0646622,353.1416147,393.010178,447.2694937,512.937618,575.1043384,599.0959856,611.6616712,614.8178592,637.1538276,648.1543026,654.2919838,641.3111569,663.0369522,657.639719,661.601844,658.3471729,620.7382701,550.1727002,357.7988262,6669.443305,386.2641583,596.3530833,701,753.3452064,771.1290424,797.3838473,813.1648049,830.8002167,860.3400491,859.4911285,876.8791251,867.1297481,871.2135215,873.9839815,866.2499639,811.8035477,743.7324788,687.4074483,651.5903621,608.3921433,609.3808333,602.2864767,607.0683652,621.7981988,633.0031595,621.6124194,607.5565817,585.1606617
963,1641598846,5499.938181,7461.867126,6230.129694,8741.921642,126.245792,120.3328717,132.4575404,170.2380686,213.6000936,245.7030728,267.7386786,299.541316,329.3417678,378.9261142,446.072864,518.6106439,573.2591037,647.3244936,711.627009,738.0243898,762.2420875,749.725283,772.9482518,743.2449125,778.7387238,771.3183519,768.7522358,755.9556865,725.3916184,716.0027933,623.4075713,396.8727756,6669.443305,431.4220671,658.3350211,781.4921625,808.9610621,872.4700568,885.7719797,902.1047611,922.180568,897.009476,917.2883952,929.8542897,947.5747992,946.3107312,951.0084122,922.562735,867.9337532,796.0967278,751.0106524,698.6687341,658.7169347,661.8738551,679.1325349,679.8543962,684.1125638,700.7481716,700.7781389,673.3572603,645.4463572
964,1641598846,5499.938181,7461.867126,6230.129694,8741.921642,169.0088755,217.8072542,258.4143959,279.0788419,300.8803749,318.4226751,342.5857557,366.394596,390.7172891,437.1647287,486.2612467,554.3446581,616.8832953,686.6279924,719.9284687,741.0998583,730.1424519,744.0329294,741.8733045,731.8859201,738.6595968,726.9112738,726.4165472,722.1807253,687.3267054,661.1542936,580.1939331,374.1256473,6669.443305,395.4870415,627.9880572,728.1545166,773.9767438,807.3691845,845.9225733,856.4204575,865.4854129,860.8565502,856.0584092,870.3148855,853.4928236,850.1399885,847.8118895,811.4591795,761.3002036,695.5228249,631.5568066,582.7177705,551.8378385,537.2606444,543.8106288,535.7098095,541.7933185,548.3292806,542.0202948,517.4263233,479.6102584
965,1641598846,5499.938181,7461.867126,6230.129694,8741.921642,204.0882162,213.9252206,217.0829335,228.2389099,225.2287726,236.1037907,244.0184419,250.7688178,262.9448611,289.8827349,326.4659247,366.1966685,404.1051843,438.4198901,466.3871782,481.5817688,489.1472171,502.2071286,522.4633958,514.662025,529.2419107,533.2166539,561.2209903,560.4301919,554.0902454,548.4058716,482.1306877,318.6800904,6669.443305,354.6110545,546.6671748,656.0647834,694.6207598,735.5501343,749.0106808,762.6381842,784.6081825,773.8300847,786.5042912,794.3059864,778.5685583,783.1219573,776.0270614,746.2439279,695.0460416,627.6256846,570.3507693,528.3937925,488.9795497,463.8156962,463.9396512,444.6684158,430.8155058,421.8921663,412.801405,391.0626548,361.3336408
966,1641598846,5499.938181,7461.867126,6230.129694,8741.921642,244.0737593,255.9316315,260.5782032,264.7810416,270.8154353,280.0589224,288.0017361,310.2321711,321.9937888,348.8165707,392.8218426,430.5090011,486.679566,538.4988394,552.0733647,561.9145843,575.5866572,596.7889074,610.0991723,620.6778553,616.8711373,650.2499519,645.0054263,642.5729531,656.3185202,641.3111569,563.1314234,373.8930328,6669.443305,412.801405,635.4919354,760.1085449,818.7044644,839.6100285,878.7860946,900.3849177,897.5722812,913.5097153,908.0666275,915.7363158,902.0870246,892.2000897,880.3783278,863.8269503,807.7747211,719.9951389,662.1978556,606.2878854,558.354726,523.2064602,523.0726527,509.1659847,505.0594024,500.0249994,489.8377282,466.2842481,442.0961434
967,1641598846,5499.938181,7461.867126,6230.129694,8741.921642,253.148178,259.6170256,265.4241888,272.6847997,272.6242836,284.0792143,295.6552046,310.9340766,319.1128327,356.3888326,391.8941184,439.0045558,499.672893,542.8858075,562.3602049,575.5215026,584.8504082,606.2021115,612.9804238,620.90579,621.0032206,635.8427479,658.6243239,659.5551531,662.5896166,645.0682134,568.2930582,385.2531635,6669.443305,418.0011962,639.6248901,769.6343288,822.7879435,856.6469518,875.1257053,908.5989214,907.7956819,919.9983696,915.5380931,927.7812242,912.0087719,912.9298987,905.0795545,864.4535846,808.8164192,721.8988849,667.4616094,612.5422434,560.3650596,524.2442179,527.273174,506.2578394,488.5498951,489.3761335,480.6349966,459.9228196,436.3542139
968,1641598847,5499.938181,7461.867126,6230.129694,8741.921642,244.0184419,239.5349661,233.8289973,208.5809195,187,154.3923573,129.247824,112.6809656,77.23341246,66.21933252,47.07440918,48.01041554,55.14526272,86.68333173,109.603832,141.6509795,171.1052308,187.6192954,213.0633709,239.2697223,287.6056328,304.6309242,344.818793,374.1082731,385.2531635,402.7430943,379.2228896,266.5801943,6669.443305,306.1404906,487.0164268,601.8238945,652.7978248,713.8101989,762.2919388,768.843287,808.3526458,826.1585804,848.1420872,879.6965386,904.9425396,926.149556,930.9871105,927.1429232,887.1392224,832.0312494,771.6916483,723.890185,694.8215598,696.0416654,703.2794608,715.5648119,714.689443,726.3642337,716.1787486,696.7481611,661.1845431
969,1641598848,5499.938181,7461.867126,6230.129694,8741.921642,511.3990614,516.1676084,519.7355097,510.0833265,482.9585904,451.6425578,429.7906467,408.1825572,399.9924999,396.7089613,407.2591313,407.0196555,416.4732885,419.5056615,402.9106601,414.4828103,436.7985806,439.3904869,452.6764849,459.213458,447.9397281,468.6331188,493.170356,534.7990277,560.108918,535.690209,463.3896848,315.9272068,6669.443305,349.1246196,543.890614,660.3400639,726.2905755,754.2864177,765.6768248,810.015432,811.5811728,826.3364932,843.2911715,850.463991,854.33717,848.538744,833.5616354,817.6704715,765.9569178,688.839604,629.78409,582.8181535,552.9059595,546.3259101,531.6474396,530.7551224,535.7088762,532.8508234,527.4097079,509.8480166,487.9518419
970,1641598849,5499.938181,7461.867126,6230.129694,8741.921642,346.2036973,396.7316473,441.7250276,455.5008233,464.934404,480.8846015,482.1711314,501.1756179,523.9551508,567.5667362,647.9706783,702.4108484,767.4842018,849.5857814,880.0568163,905.62299,891.2670756,898.2677774,896.0563598,887.3539316,882.2000907,867.0282579,861.2374818,835.7493643,806.5531601,756.423823,659.3580211,426.5301865,6669.443305,449.6420799,673.1894236,779.8384448,824.8909019,838.716281,857.7557928,861.3947991,859.684826,861.8868835,845.0662696,852.6716836,828.9420969,816.9216609,806.5494405,766.1566419,706.1019756,636.5665715,583.2195127,532.391773,486.2612467,470.7918861,460.9425127,457.2985895,447.9151705,456.0109648,439.2413915,403.4166581,365.0890302
971,1641598850,5499.938181,7461.867126,6230.129694,8741.921642,300.0149996,283.6353293,280.0589224,281.7605366,286.2516375,287.4717377,304.5997374,326.9571837,326.3770825,357.8058133,407.8038744,454.1585626,504.4055908,554.0487343,587,589.1392026,580.7753438,590.3973238,578.5101555,557.8073144,543.0377519,523.4739726,531.4132102,521.3597606,505.8112296,487.6248558,404.9222148,273.8558015,6669.443305,297.0875292,460.4562954,560.557758,608.4767867,645.9287886,676.490946,709.0846212,721.0249649,726.5548844,741.9029586,759.2265801,763.4408949,771.5607559,771.0363156,744.7482796,703.4550448,659.3845615,615.5923976,577.52922,566.1280774,566.7892024,579.7654698,596.7319331,617.5694293,635.7059068,642.8195703,638.8693137,621.4088831
972,1641598851,5499.938181,7461.867126,6230.129694,8741.921642,941.0228478,956.6885596,976.4394502,971.0046344,906.9388072,899.9222189,838.7347614,823.0947698,795.016981,803.2932217,838.6304311,856.4257119,885.0316379,904.4611656,885.4603323,844.9248487,809.6678331,754.3010009,731.8039355,686.7932731,666.4082833,642.3091156,590.160995,550.328084,494.813096,446.2566526,352.9546713,204.9194964,6669.443305,179.2261142,246.854208,290.4100549,286.1503102,294.6404589,293.4706118,312.2579062,315.7847368,332.3386827,342.0526275,363.4184915,372.8391074,384.0677024,394.6707489,382.6878624,366.4000546,328.3245346,310.8456208,287.9201278,262.5509474,268.0242526,260.6798803,266.7002062,277.6706682,287.7933286,287.0766448,219.1118436,142.9405471
973,1641598852,5499.938181,7461.867126,6230.129694,8741.921642,392.7454646,397.9472327,406.6017708,415.0758967,409.2358733,409.9280425,417.3871105,426.9484746,445.9708511,471.9258416,525.6700486,576.3826854,619.6039057,672.2975532,686.8041933,685.2160243,674.7303165,675.6626377,686.4087703,673.8842631,678.3988502,667.7012805,666.3347507,656.2872847,650.3076195,623.0288918,537.9005484,351.2790913,6669.443305,367.1539187,552.2934003,661.5995768,697.8373736,722.0540146,734.2159083,747.7339099,745.131532,743.6161644,739.6979113,739.773614,732.9454277,732.7769101,729.510795,699.2066933,653.927366,592.558014,550.1136246,502.053782,465.2418726,468.7216658,458.6251192,458.9389938,466.4011149,472.6616126,466.5029475,455.096693,437.220768
974,1641598853,5499.938181,7461.867126,6230.129694,8741.921642,293.7839342,331.4528624,359.4356688,370.3633351,369.3900378,362.8401852,363.6715551,356.3846237,359.1462098,382.1230168,407.9460749,444.8145681,483.9018496,515.3882032,531.6624869,529.5979607,519.5700145,515.8730464,510.8502716,531.6135815,532.2189399,540.1351683,564.3979093,548.6000365,547.989051,527.9592787,447.599151,296.2853354,6669.443305,320.8940635,495.2615471,590.325334,633.9858043,652.9885144,698.1697501,716.0251392,734.0149862,757.0323639,767.654219,796.3529368,801.7986031,806.2071694,806.7670048,796.0263815,759.0948557,699.4883845,644.7945409,609.6564606,570.8528707,561.1639689,556.167241,557.7813192,564.0647126,572.5451947,555.092785,523.6344145,482.1306877
975,1641598854,5499.938181,7461.867126,6230.129694,8741.921642,702.9551906,733.8726047,745.0429518,719.8235895,667.7619336,623.0096307,577.0623883,574.3343974,537.0707588,536.1063327,556.3353305,557.8548198,573.8466694,600.3615577,592.2246195,576.4902428,550.313547,546.3048599,527.2276548,521.080608,525.8982791,493.7458861,507.8710466,498.6882794,476.2992757,450.4408951,376.8527564,241.4228655,6669.443305,260.5551765,393.2734418,460.7266001,492.5768976,512,530.1848734,540.6819768,554.4763295,575.8419922,580.1491188,595.2016465,595.2755664,616.3383811,633.782297,645.108518,622.3608278,593.7945773,567.1551816,542.9263302,527.1897192,531.7414785,534.8382933,553.0497265,566.5695015,595.0327722,593.9739052,569.380365,523.2532847
